SOLUTION|PROFIT|REVENUE|TIME|DISTANCE|ITERATION
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4918
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4919
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4920
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4921
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4922
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4923
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4924
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4925
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4926
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4927
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4928
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4929
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4930
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4931
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4932
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4933
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4934
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4935
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4936
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4937
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4938
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4939
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4940
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4941
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4942
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4943
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4944
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4945
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4946
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4947
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4948
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4949
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4950
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4951
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4952
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4953
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4954
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4955
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4956
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4957
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4958
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4959
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4960
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4961
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4962
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4963
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4964
1, 11[0], 38[0], 5[1], 46[0], 51[1], 12[0], 37[0], 15[0], 45[0], 33[0], 44[0], 17[0], 4[1], 47[0], 42[0], 19[1], 40[0], 41[0], 13[0], 18[0], 25[0], 14[0], 24[0], 43[0], 23[0], 6[0], 48[0], 7[0], 8[0], 26[0], 31[0], 28[0], 3[1], 36[0], 35[0], 20[1], 29[0], 21[1], 34[1], 30[0], 39[0], 10[0], 49[1], 9[0], 50[1], 16[0], 2[1], 22[1], 27[1], 32[1], 1| 3973.757263 | 6701.000000 | 614.243860 | 12.165525 | 4965
